warehouse name,date,storage,next_day_storage,lstm,mamba,count
SC35,2024-02-06,21487,21487.0,20681.0,18860.0,2
SC35,2024-02-07,20067,20067.0,22977.0,17505.0,3
SC35,2024-02-08,20139,20139.0,25078.0,21628.0,4
SC35,2024-02-09,21213,21213.0,17885.0,19124.0,5
SC35,2024-02-10,21172,21172.0,23523.0,26014.0,6
SC35,2024-02-11,20422,20422.0,15884.0,18616.0,7
SC35,2024-02-12,21789,21789.0,22627.0,19047.0,8
SC35,2024-02-13,22669,22669.0,21881.0,21823.0,9
SC35,2024-02-14,23029,23029.0,20517.0,24596.0,10
SC35,2024-02-15,23145,23145.0,25891.0,23482.0,11
SC35,2024-02-16,24605,24605.0,25700.0,28356.0,12
SC35,2024-02-17,23354,23354.0,26473.0,23545.0,13
SC35,2024-02-18,22439,22439.0,26985.0,24062.0,14
SC35,2024-02-19,24531,24531.0,28312.0,24317.0,15
SC35,2024-02-20,25887,25887.0,23975.0,30422.0,16
SC35,2024-02-21,26193,26193.0,23038.0,23857.0,17
SC35,2024-02-22,26195,26195.0,23320.0,25252.0,18
SC35,2024-02-23,27769,27769.0,22887.0,23953.0,19
SC35,2024-02-24,25768,25768.0,28817.0,23167.0,20
SC35,2024-02-25,24872,24872.0,26455.0,27931.0,21
SC35,2024-02-26,25416,25416.0,23876.0,26844.0,22
SC35,2024-02-27,25983,25983.0,26385.0,22802.0,23
SC35,2024-02-28,25790,25790.0,24790.0,20871.0,24
SC35,2024-02-29,27029,27029.0,25522.0,31950.0,25
SC35,2024-03-01,25618,25618.0,28752.0,26731.0,26
SC35,2024-03-02,26329,26329.0,28596.0,24517.0,27
SC35,2024-03-03,25408,25408.0,24111.0,23832.0,28
SC35,2024-03-04,25992,25992.0,23152.0,23839.0,29
SC35,2024-03-05,27020,27020.0,28593.0,29553.0,30
SC35,2024-03-06,27050,27050.0,29406.0,22855.0,31
SC35,2024-03-07,27145,27145.0,22743.0,26476.0,32
SC35,2024-03-08,28863,28863.0,31143.0,27152.0,33
SC35,2024-03-09,26954,26954.0,26376.0,27795.0,34
SC35,2024-03-10,26920,26920.0,27986.0,22007.0,35
SC35,2024-03-11,29100,29100.0,32340.0,25130.0,36
SC35,2024-03-12,28006,28006.0,28756.0,26006.0,37
SC35,2024-03-13,30166,30166.0,35155.0,32797.0,38
SC35,2024-03-14,29552,29552.0,29659.0,32870.0,39
SC35,2024-03-15,27041,27041.0,31785.0,31982.0,40
SC35,2024-03-16,27175,27175.0,24151.0,24640.0,41
SC35,2024-03-17,25833,25833.0,24316.0,21907.0,42
SC35,2024-03-18,26725,26725.0,24129.0,24352.0,43
SC35,2024-03-19,29280,29280.0,24419.0,34245.0,44
SC35,2024-03-20,27488,27488.0,30471.0,31156.0,45
SC35,2024-03-21,27528,27528.0,27437.0,29774.0,46
SC35,2024-03-22,25874,25874.0,21591.0,24026.0,47
SC35,2024-03-23,25768,25768.0,26976.0,22259.0,48
SC35,2024-03-24,26520,26520.0,24415.0,23072.0,49
SC35,2024-03-25,26104,26104.0,22587.0,27122.0,50
SC35,2024-03-26,28190,28190.0,25581.0,29170.0,51
SC35,2024-03-27,27958,27958.0,24674.0,32323.0,52
SC35,2024-03-28,27420,27420.0,28542.0,31350.0,53
SC35,2024-03-29,29274,29274.0,25356.0,27440.0,54
SC35,2024-03-30,27844,27844.0,24377.0,32558.0,55
SC35,2024-03-31,28052,28052.0,29531.0,24679.0,56
SC35,2024-04-01,29013,29013.0,33940.0,26839.0,57
SC35,2024-04-02,30005,30005.0,32131.0,31884.0,58
SC35,2024-04-03,26474,26474.0,27397.0,26570.0,59
SC35,2024-04-04,23793,23793.0,24169.0,25056.0,60
SC35,2024-04-05,23878,23878.0,23527.0,21039.0,61
SC35,2024-04-06,22291,22291.0,20476.0,25028.0,62
SC35,2024-04-07,20413,20413.0,15709.0,16727.0,63
SC35,2024-04-08,20046,20046.0,18133.0,23313.0,64
SC35,2024-04-09,21596,21596.0,17731.0,25281.0,65
SC35,2024-04-10,22643,22643.0,19875.0,21274.0,66
SC35,2024-04-11,23264,23264.0,24874.0,26221.0,67
SC35,2024-04-12,24981,24981.0,21645.0,28100.0,68
SC35,2024-04-13,26485,26485.0,25965.0,22180.0,69
SC35,2024-04-14,26014,26014.0,28050.0,29579.0,70
SC35,2024-04-15,26952,26952.0,31395.0,27120.0,71
SC35,2024-04-16,29224,29224.0,26229.0,27574.0,72
SC35,2024-04-17,27342,27342.0,25183.0,25673.0,73
SC35,2024-04-18,25995,25995.0,30228.0,27755.0,74
SC35,2024-04-19,26374,26374.0,28242.0,29261.0,75
SC35,2024-04-20,26563,26563.0,28855.0,23475.0,76
SC35,2024-04-21,26050,26050.0,29013.0,29292.0,77
SC35,2024-04-22,27190,27190.0,23425.0,23523.0,78
SC35,2024-04-23,26479,26479.0,28912.0,22073.0,79
SC35,2024-04-24,27050,27050.0,30551.0,27867.0,80
SC35,2024-04-25,28171,28171.0,24542.0,23865.0,81
SC35,2024-04-26,27065,27065.0,26674.0,23058.0,82
SC35,2024-04-27,27317,27317.0,31988.0,24872.0,83
SC35,2024-04-28,27063,27063.0,26597.0,24436.0,84
SC35,2024-04-29,34513,34513.0,38144.0,33989.0,85
SC35,2024-04-30,31712,31712.0,30330.0,30995.0,86
SC35,2024-05-01,31443,31443.0,36206.0,29448.0,87
SC35,2024-05-02,30114,30114.0,32562.0,33209.0,88
SC35,2024-05-03,30461,30461.0,35315.0,29712.0,89
SC35,2024-05-04,29579,29579.0,25835.0,27592.0,90
SC35,2024-05-05,27113,27113.0,22502.0,27593.0,91
SC35,2024-05-06,29836,29836.0,31320.0,27354.0,92
SC35,2024-05-07,44591,44591.0,48774.0,45165.0,93
SC35,2024-05-08,41235,41235.0,43640.0,40509.0,94
SC35,2024-05-09,33216,33216.0,29965.0,36181.0,95
SC35,2024-05-10,30067,30067.0,27369.0,29224.0,96
SC35,2024-05-11,31207,31207.0,27373.0,27626.0,97
SC35,2024-05-12,30999,30999.0,26854.0,31032.0,98
SC35,2024-05-13,30707,30707.0,33072.0,30005.0,99
SC35,2024-05-14,32769,32769.0,29453.0,35022.0,100
SC35,2024-05-15,32634,32634.0,35194.0,36200.0,101
SC35,2024-05-16,32998,32998.0,28302.0,34809.0,102
SC35,2024-05-17,47552,47552.0,47799.0,45692.0,103
SC35,2024-05-18,47323,47323.0,49723.0,51577.0,104
SC35,2024-05-19,38145,38145.0,41763.0,33627.0,105
SC35,2024-05-20,33587,33587.0,29866.0,35638.0,106
SC35,2024-05-21,33074,33074.0,32454.0,28767.0,107
SC35,2024-05-22,32522,32522.0,32163.0,35078.0,108
SC35,2024-05-23,32755,32755.0,29010.0,30138.0,109
SC35,2024-05-24,31979,31979.0,30559.0,28451.0,110
SC35,2024-05-25,31421,31421.0,26859.0,28308.0,111
SC35,2024-05-26,31900,31900.0,28530.0,27067.0,112
SC35,2024-05-27,30072,30072.0,30886.0,29169.0,113
SC35,2024-05-28,32808,32808.0,28180.0,31923.0,114
SC35,2024-05-29,31565,31565.0,36214.0,27965.0,115
SC35,2024-05-30,31348,31348.0,33231.0,28231.0,116
SC35,2024-05-31,31540,31540.0,33314.0,27230.0,117
SC35,2024-06-01,30135,30135.0,26682.0,28945.0,118
SC35,2024-06-02,29290,29290.0,32904.0,28319.0,119
SC35,2024-06-03,30417,30417.0,29786.0,29488.0,120
SC35,2024-06-04,31285,31285.0,30916.0,26902.0,121
SC35,2024-06-05,29712,29712.0,24913.0,25081.0,122
SC36,2024-02-05,846,,,,1
SC36,2024-02-06,740,740.0,942.0,816.0,2
SC36,2024-02-07,643,643.0,950.0,290.0,3
SC36,2024-02-08,699,699.0,801.0,699.0,4
SC36,2024-02-09,670,670.0,306.0,857.0,5
SC36,2024-02-10,627,627.0,483.0,579.0,6
SC36,2024-02-11,565,565.0,459.0,247.0,7
SC36,2024-02-12,595,595.0,804.0,568.0,8
SC36,2024-02-13,660,660.0,719.0,892.0,9
SC36,2024-02-14,841,841.0,345.0,614.0,10
SC36,2024-02-15,652,652.0,387.0,691.0,11
SC36,2024-02-16,544,544.0,760.0,536.0,12
SC36,2024-02-17,569,569.0,716.0,909.0,13
SC36,2024-02-18,574,574.0,595.0,193.0,14
SC36,2024-02-19,762,762.0,722.0,1190.0,15
SC36,2024-02-20,669,669.0,1142.0,654.0,16
SC36,2024-02-21,590,590.0,480.0,393.0,17
SC36,2024-02-22,658,658.0,419.0,1084.0,18
SC36,2024-02-23,520,520.0,33.0,195.0,19
SC36,2024-02-24,461,461.0,452.0,881.0,20
SC36,2024-02-25,660,660.0,749.0,1135.0,21
SC36,2024-02-26,610,610.0,1100.0,387.0,22
SC36,2024-02-27,801,801.0,1223.0,723.0,23
SC36,2024-02-28,601,601.0,345.0,165.0,24
SC36,2024-02-29,759,759.0,672.0,521.0,25
SC36,2024-03-01,561,561.0,374.0,493.0,26
SC36,2024-03-02,595,595.0,520.0,963.0,27
SC36,2024-03-03,709,709.0,1182.0,632.0,28
SC36,2024-03-04,818,818.0,701.0,1040.0,29
SC36,2024-03-05,1171,1171.0,1207.0,1074.0,30
SC36,2024-03-06,1189,1189.0,1332.0,1552.0,31
SC36,2024-03-07,1318,1318.0,1506.0,867.0,32
SC36,2024-03-08,940,940.0,1156.0,1374.0,33
SC36,2024-03-09,943,943.0,1442.0,1398.0,34
SC36,2024-03-10,1076,1076.0,630.0,668.0,35
SC36,2024-03-11,972,972.0,1360.0,650.0,36
SC36,2024-03-12,892,892.0,1006.0,1164.0,37
SC36,2024-03-13,1216,1216.0,1382.0,1502.0,38
SC36,2024-03-14,967,967.0,646.0,890.0,39
SC36,2024-03-15,862,862.0,678.0,1152.0,40
SC36,2024-03-16,819,819.0,588.0,1120.0,41
SC36,2024-03-17,708,708.0,346.0,967.0,42
SC36,2024-03-18,805,805.0,647.0,1125.0,43
SC36,2024-03-19,1006,1006.0,754.0,1442.0,44
SC36,2024-03-20,764,764.0,820.0,739.0,45
SC36,2024-03-21,851,851.0,1208.0,765.0,46
SC36,2024-03-22,549,549.0,600.0,918.0,47
SC36,2024-03-23,603,603.0,235.0,219.0,48
SC36,2024-03-24,621,621.0,528.0,650.0,49
SC36,2024-03-25,563,563.0,373.0,517.0,50
SC36,2024-03-26,1019,1019.0,1247.0,1305.0,51
SC36,2024-03-27,808,808.0,641.0,708.0,52
SC36,2024-03-28,930,930.0,484.0,540.0,53
SC36,2024-03-29,505,505.0,781.0,319.0,54
SC36,2024-03-30,718,718.0,599.0,445.0,55
SC36,2024-03-31,907,907.0,672.0,608.0,56
SC36,2024-04-01,642,642.0,869.0,739.0,57
SC36,2024-04-02,616,616.0,585.0,364.0,58
SC36,2024-04-03,393,393.0,546.0,103.0,59
SC36,2024-04-04,207,207.0,-259.0,522.0,60
SC36,2024-04-05,205,205.0,218.0,71.0,61
SC36,2024-04-06,311,311.0,48.0,483.0,62
SC36,2024-04-07,238,238.0,220.0,-52.0,63
SC36,2024-04-08,233,233.0,469.0,256.0,64
SC36,2024-04-09,315,315.0,654.0,407.0,65
SC36,2024-04-10,455,455.0,422.0,468.0,66
SC36,2024-04-11,470,470.0,37.0,186.0,67
SC36,2024-04-12,611,611.0,1094.0,244.0,68
SC36,2024-04-13,780,780.0,675.0,1154.0,69
SC36,2024-04-14,565,565.0,405.0,966.0,70
SC36,2024-04-15,652,652.0,750.0,474.0,71
SC36,2024-04-16,671,671.0,756.0,725.0,72
SC36,2024-04-17,586,586.0,391.0,928.0,73
SC36,2024-04-18,632,632.0,291.0,1050.0,74
SC36,2024-04-19,425,425.0,380.0,594.0,75
SC36,2024-04-20,529,529.0,906.0,952.0,76
SC36,2024-04-21,482,482.0,172.0,118.0,77
SC36,2024-04-22,758,758.0,379.0,373.0,78
SC36,2024-04-23,659,659.0,518.0,971.0,79
SC36,2024-04-24,377,377.0,613.0,630.0,80
SC36,2024-04-25,379,379.0,78.0,756.0,81
SC36,2024-04-26,390,390.0,-107.0,662.0,82
SC36,2024-04-27,363,363.0,366.0,587.0,83
SC36,2024-04-28,632,632.0,1107.0,356.0,84
SC36,2024-04-29,618,618.0,458.0,212.0,85
SC36,2024-04-30,778,778.0,972.0,498.0,86
SC36,2024-05-01,916,916.0,909.0,947.0,87
SC36,2024-05-02,656,656.0,375.0,1090.0,88
SC36,2024-05-03,612,612.0,179.0,380.0,89
SC36,2024-05-04,478,478.0,188.0,949.0,90
SC36,2024-05-05,578,578.0,977.0,954.0,91
SC36,2024-05-06,906,906.0,756.0,961.0,92
SC36,2024-05-07,2157,2157.0,2591.0,1809.0,93
SC36,2024-05-08,1189,1189.0,904.0,1130.0,94
SC36,2024-05-09,1210,1210.0,715.0,926.0,95
SC36,2024-05-10,793,793.0,1196.0,621.0,96
SC36,2024-05-11,785,785.0,703.0,650.0,97
SC36,2024-05-12,758,758.0,818.0,822.0,98
SC36,2024-05-13,862,862.0,1295.0,1107.0,99
SC36,2024-05-14,913,913.0,1320.0,1065.0,100
SC36,2024-05-15,858,858.0,484.0,391.0,101
SC36,2024-05-16,1084,1084.0,1206.0,1202.0,102
SC36,2024-05-17,2463,2463.0,2866.0,2024.0,103
SC36,2024-05-18,1389,1389.0,1510.0,1342.0,104
SC36,2024-05-19,597,597.0,885.0,1049.0,105
SC36,2024-05-20,579,579.0,403.0,255.0,106
SC36,2024-05-21,630,630.0,880.0,378.0,107
SC36,2024-05-22,650,650.0,1061.0,658.0,108
SC36,2024-05-23,590,590.0,975.0,907.0,109
SC36,2024-05-24,474,474.0,196.0,707.0,110
SC36,2024-05-25,572,572.0,603.0,851.0,111
SC36,2024-05-26,482,482.0,896.0,738.0,112
SC36,2024-05-27,623,623.0,562.0,457.0,113
SC36,2024-05-28,695,695.0,349.0,583.0,114
SC36,2024-05-29,666,666.0,274.0,1128.0,115
SC36,2024-05-30,543,543.0,156.0,214.0,116
SC36,2024-05-31,376,376.0,449.0,-15.0,117
SC36,2024-06-01,499,499.0,947.0,295.0,118
SC36,2024-06-02,613,613.0,1049.0,344.0,119
SC36,2024-06-03,653,653.0,379.0,1092.0,120
SC36,2024-06-04,773,773.0,762.0,990.0,121
SC36,2024-06-05,788,788.0,1055.0,650.0,122
SC37,2024-02-05,1187,,,,1
SC37,2024-02-06,538,538.0,207.0,840.0,2
SC37,2024-02-07,495,495.0,408.0,92.0,3
SC37,2024-02-08,466,466.0,778.0,683.0,4
SC37,2024-02-09,1450,1450.0,1039.0,1413.0,5
SC37,2024-02-10,601,601.0,570.0,827.0,6
SC37,2024-02-11,528,528.0,250.0,514.0,7
SC37,2024-02-12,529,529.0,389.0,556.0,8
SC37,2024-02-13,510,510.0,368.0,616.0,9
SC37,2024-02-14,529,529.0,791.0,578.0,10
SC37,2024-02-15,475,475.0,15.0,666.0,11
SC37,2024-02-16,577,577.0,834.0,101.0,12
SC37,2024-02-17,551,551.0,396.0,523.0,13
SC37,2024-02-18,747,747.0,1209.0,1177.0,14
SC37,2024-02-19,1683,1683.0,1504.0,1280.0,15
SC37,2024-02-20,655,655.0,520.0,331.0,16
SC37,2024-02-21,578,578.0,339.0,141.0,17
SC37,2024-02-22,596,596.0,490.0,851.0,18
SC37,2024-02-23,494,494.0,813.0,850.0,19
SC37,2024-02-24,618,618.0,668.0,1070.0,20
SC37,2024-02-25,601,601.0,750.0,484.0,21
SC37,2024-02-26,562,562.0,149.0,878.0,22
SC37,2024-02-27,573,573.0,412.0,1039.0,23
SC37,2024-02-28,536,536.0,588.0,125.0,24
SC37,2024-02-29,1552,1552.0,1705.0,1112.0,25
SC37,2024-03-01,779,779.0,668.0,1050.0,26
SC37,2024-03-02,671,671.0,412.0,215.0,27
SC37,2024-03-03,758,758.0,729.0,375.0,28
SC37,2024-03-04,624,624.0,1088.0,349.0,29
SC37,2024-03-05,667,667.0,705.0,959.0,30
SC37,2024-03-06,853,853.0,1073.0,814.0,31
SC37,2024-03-07,1364,1364.0,1577.0,1786.0,32
SC37,2024-03-08,752,752.0,812.0,1210.0,33
SC37,2024-03-09,726,726.0,645.0,668.0,34
SC37,2024-03-10,601,601.0,999.0,971.0,35
SC37,2024-03-11,1591,1591.0,1095.0,1155.0,36
SC37,2024-03-12,529,529.0,446.0,887.0,37
SC37,2024-03-13,487,487.0,730.0,204.0,38
SC37,2024-03-14,509,509.0,36.0,51.0,39
SC37,2024-03-15,714,714.0,657.0,519.0,40
SC37,2024-03-16,2468,2468.0,2650.0,2519.0,41
SC37,2024-03-17,1764,1764.0,1361.0,1375.0,42
SC37,2024-03-18,1637,1637.0,1751.0,2012.0,43
SC37,2024-03-19,1273,1273.0,1500.0,1747.0,44
SC37,2024-03-20,1083,1083.0,1206.0,1162.0,45
SC37,2024-03-21,1604,1604.0,1531.0,1305.0,46
SC37,2024-03-22,855,855.0,989.0,1149.0,47
SC37,2024-03-23,811,811.0,391.0,843.0,48
SC37,2024-03-24,746,746.0,1223.0,928.0,49
SC37,2024-03-25,873,873.0,519.0,1206.0,50
SC37,2024-03-26,684,684.0,781.0,874.0,51
SC37,2024-03-27,913,913.0,444.0,943.0,52
SC37,2024-03-28,533,533.0,299.0,969.0,53
SC37,2024-03-29,468,468.0,-6.0,685.0,54
SC37,2024-03-30,659,659.0,986.0,264.0,55
SC37,2024-03-31,1408,1408.0,1649.0,1149.0,56
SC37,2024-04-01,1202,1202.0,1173.0,783.0,57
SC37,2024-04-02,683,683.0,510.0,767.0,58
SC37,2024-04-03,754,754.0,394.0,376.0,59
SC37,2024-04-04,595,595.0,994.0,933.0,60
SC37,2024-04-05,901,901.0,679.0,1179.0,61
SC37,2024-04-06,1155,1155.0,778.0,1370.0,62
SC37,2024-04-07,857,857.0,480.0,486.0,63
SC37,2024-04-08,421,421.0,386.0,908.0,64
SC37,2024-04-09,408,408.0,545.0,451.0,65
SC37,2024-04-10,1187,1187.0,1235.0,1152.0,66
SC37,2024-04-11,817,817.0,509.0,1090.0,67
SC37,2024-04-12,532,532.0,780.0,796.0,68
SC37,2024-04-13,711,711.0,734.0,788.0,69
SC37,2024-04-14,589,589.0,513.0,638.0,70
SC37,2024-04-15,667,667.0,987.0,364.0,71
SC37,2024-04-16,598,598.0,171.0,308.0,72
SC37,2024-04-17,806,806.0,514.0,816.0,73
SC37,2024-04-18,687,687.0,305.0,988.0,74
SC37,2024-04-19,553,553.0,146.0,83.0,75
SC37,2024-04-20,1659,1659.0,1390.0,1705.0,76
SC37,2024-04-21,787,787.0,1051.0,341.0,77
SC37,2024-04-22,696,696.0,273.0,1011.0,78
SC37,2024-04-23,676,676.0,676.0,394.0,79
SC37,2024-04-24,574,574.0,365.0,599.0,80
SC37,2024-04-25,567,567.0,85.0,243.0,81
SC37,2024-04-26,506,506.0,662.0,705.0,82
SC37,2024-04-27,505,505.0,892.0,947.0,83
SC37,2024-04-28,1351,1351.0,1300.0,1315.0,84
SC37,2024-04-29,600,600.0,638.0,1045.0,85
SC37,2024-04-30,1473,1473.0,1306.0,1749.0,86
SC37,2024-05-01,1127,1127.0,1029.0,1083.0,87
SC37,2024-05-02,648,648.0,445.0,353.0,88
SC37,2024-05-03,620,620.0,564.0,314.0,89
SC37,2024-05-04,723,723.0,891.0,1035.0,90
SC37,2024-05-05,780,780.0,795.0,548.0,91
SC37,2024-05-06,1241,1241.0,838.0,804.0,92
SC37,2024-05-07,1241,1241.0,1152.0,1123.0,93
SC37,2024-05-08,551,551.0,94.0,897.0,94
SC37,2024-05-09,493,493.0,876.0,510.0,95
SC37,2024-05-10,413,413.0,839.0,581.0,96
SC37,2024-05-11,1611,1611.0,1718.0,1618.0,97
SC37,2024-05-12,915,915.0,450.0,1303.0,98
SC37,2024-05-13,1373,1373.0,1615.0,1363.0,99
SC37,2024-05-14,1089,1089.0,1205.0,1384.0,100
SC37,2024-05-15,624,624.0,1061.0,675.0,101
SC37,2024-05-16,809,809.0,914.0,414.0,102
SC37,2024-05-17,541,541.0,933.0,211.0,103
SC37,2024-05-18,814,814.0,353.0,883.0,104
SC37,2024-05-19,767,767.0,1049.0,438.0,105
SC37,2024-05-20,688,688.0,581.0,515.0,106
SC37,2024-05-21,1474,1474.0,1071.0,1569.0,107
SC37,2024-05-22,984,984.0,814.0,1104.0,108
SC37,2024-05-23,573,573.0,486.0,871.0,109
SC37,2024-05-24,606,606.0,1102.0,913.0,110
SC37,2024-05-25,595,595.0,503.0,680.0,111
SC37,2024-05-26,625,625.0,194.0,132.0,112
SC37,2024-05-27,628,628.0,694.0,795.0,113
SC37,2024-05-28,629,629.0,581.0,667.0,114
SC37,2024-05-29,891,891.0,625.0,641.0,115
SC37,2024-05-30,575,575.0,818.0,583.0,116
SC37,2024-05-31,1620,1620.0,1711.0,1603.0,117
SC37,2024-06-01,906,906.0,1013.0,1400.0,118
SC37,2024-06-02,740,740.0,1198.0,854.0,119
SC37,2024-06-03,1302,1302.0,1533.0,1377.0,120
SC37,2024-06-04,980,980.0,956.0,772.0,121
SC37,2024-06-05,990,990.0,1232.0,746.0,122
SC38,2024-02-05,3696,,,,1
SC38,2024-02-06,3708,3708.0,3680.0,3778.0,2
SC38,2024-02-07,3461,3461.0,3735.0,3557.0,3
SC38,2024-02-08,3378,3378.0,3582.0,3757.0,4
SC38,2024-02-09,3325,3325.0,3503.0,3571.0,5
SC38,2024-02-10,3274,3274.0,3417.0,3234.0,6
SC38,2024-02-11,3429,3429.0,3120.0,3715.0,7
SC38,2024-02-12,3585,3585.0,3110.0,3782.0,8
SC38,2024-02-13,3726,3726.0,3601.0,3639.0,9
SC38,2024-02-14,3593,3593.0,3978.0,3915.0,10
SC38,2024-02-15,3515,3515.0,3968.0,3104.0,11
SC38,2024-02-16,3307,3307.0,3556.0,3765.0,12
SC38,2024-02-17,3177,3177.0,3607.0,3371.0,13
SC38,2024-02-18,3617,3617.0,3998.0,3871.0,14
SC38,2024-02-19,3687,3687.0,3200.0,3323.0,15
SC38,2024-02-20,3620,3620.0,3498.0,3457.0,16
SC38,2024-02-21,3680,3680.0,4153.0,3770.0,17
SC38,2024-02-22,3657,3657.0,4147.0,3263.0,18
SC38,2024-02-23,3582,3582.0,3247.0,3577.0,19
SC38,2024-02-24,3360,3360.0,3698.0,3016.0,20
SC38,2024-02-25,3690,3690.0,3635.0,3525.0,21
SC38,2024-02-26,3544,3544.0,3369.0,3300.0,22
SC38,2024-02-27,3733,3733.0,3463.0,3998.0,23
SC38,2024-02-28,3806,3806.0,3399.0,3503.0,24
SC38,2024-02-29,3810,3810.0,3371.0,3619.0,25
SC38,2024-03-01,3633,3633.0,3994.0,3245.0,26
SC38,2024-03-02,3663,3663.0,4047.0,3435.0,27
SC38,2024-03-03,3842,3842.0,3645.0,4225.0,28
SC38,2024-03-04,3836,3836.0,3712.0,3379.0,29
SC38,2024-03-05,3789,3789.0,4116.0,4202.0,30
SC38,2024-03-06,3692,3692.0,3816.0,3759.0,31
SC38,2024-03-07,4828,4828.0,4986.0,4929.0,32
SC38,2024-03-08,4288,4288.0,3998.0,4271.0,33
SC38,2024-03-09,3817,3817.0,4028.0,3585.0,34
SC38,2024-03-10,4162,4162.0,4234.0,4194.0,35
SC38,2024-03-11,3970,3970.0,4241.0,3858.0,36
SC38,2024-03-12,4337,4337.0,4310.0,4032.0,37
SC38,2024-03-13,4806,4806.0,5008.0,4321.0,38
SC38,2024-03-14,4337,4337.0,4042.0,4078.0,39
SC38,2024-03-15,4286,4286.0,4212.0,4166.0,40
SC38,2024-03-16,3559,3559.0,3630.0,3278.0,41
SC38,2024-03-17,3863,3863.0,3846.0,4231.0,42
SC38,2024-03-18,3904,3904.0,4010.0,3920.0,43
SC38,2024-03-19,3979,3979.0,4299.0,3863.0,44
SC38,2024-03-20,4049,4049.0,4096.0,4049.0,45
SC38,2024-03-21,4015,4015.0,4501.0,3988.0,46
SC38,2024-03-22,4189,4189.0,4415.0,3890.0,47
SC38,2024-03-23,3830,3830.0,3922.0,4079.0,48
SC38,2024-03-24,4047,4047.0,3919.0,3964.0,49
SC38,2024-03-25,4261,4261.0,4023.0,4405.0,50
SC38,2024-03-26,4459,4459.0,4510.0,4491.0,51
SC38,2024-03-27,4460,4460.0,4430.0,4054.0,52
SC38,2024-03-28,4258,4258.0,4271.0,3981.0,53
SC38,2024-03-29,4028,4028.0,4351.0,4115.0,54
SC38,2024-03-30,4242,4242.0,4485.0,4330.0,55
SC38,2024-03-31,4265,4265.0,4197.0,3830.0,56
SC38,2024-04-01,4416,4416.0,4718.0,4490.0,57
SC38,2024-04-02,4189,4189.0,4196.0,4601.0,58
SC38,2024-04-03,3738,3738.0,3957.0,3821.0,59
SC38,2024-04-04,3497,3497.0,3062.0,3630.0,60
SC38,2024-04-05,3283,3283.0,3638.0,3630.0,61
SC38,2024-04-06,3187,3187.0,2695.0,3092.0,62
SC38,2024-04-07,3091,3091.0,3563.0,3016.0,63
SC38,2024-04-08,3183,3183.0,3528.0,2860.0,64
SC38,2024-04-09,3358,3358.0,3029.0,3204.0,65
SC38,2024-04-10,3412,3412.0,3040.0,3512.0,66
SC38,2024-04-11,3752,3752.0,3365.0,4162.0,67
SC38,2024-04-12,4206,4206.0,4668.0,4451.0,68
SC38,2024-04-13,4047,4047.0,4169.0,4050.0,69
SC38,2024-04-14,3441,3441.0,3606.0,3747.0,70
SC38,2024-04-15,4312,4312.0,4687.0,4277.0,71
SC38,2024-04-16,3887,3887.0,3599.0,3698.0,72
SC38,2024-04-17,3786,3786.0,3987.0,3790.0,73
SC38,2024-04-18,3651,3651.0,3908.0,3288.0,74
SC38,2024-04-19,3582,3582.0,3814.0,3322.0,75
SC38,2024-04-20,3416,3416.0,3010.0,3171.0,76
SC38,2024-04-21,3886,3886.0,4149.0,3737.0,77
SC38,2024-04-22,3835,3835.0,3585.0,3701.0,78
SC38,2024-04-23,3730,3730.0,3849.0,3398.0,79
SC38,2024-04-24,4109,4109.0,4219.0,4501.0,80
SC38,2024-04-25,4256,4256.0,3802.0,4300.0,81
SC38,2024-04-26,3733,3733.0,3483.0,3709.0,82
SC38,2024-04-27,3542,3542.0,3126.0,4041.0,83
SC38,2024-04-28,5055,5055.0,5165.0,5393.0,84
SC38,2024-04-29,8662,8662.0,8662.0,8507.0,85
SC38,2024-04-30,5764,5764.0,5420.0,6193.0,86
SC38,2024-05-01,5005,5005.0,4946.0,5402.0,87
SC38,2024-05-02,5308,5308.0,5318.0,5021.0,88
SC38,2024-05-03,5025,5025.0,5296.0,5185.0,89
SC38,2024-05-04,4443,4443.0,4774.0,4396.0,90
SC38,2024-05-05,4634,4634.0,4519.0,4484.0,91
SC38,2024-05-06,6540,6540.0,6516.0,6694.0,92
SC38,2024-05-07,13610,13610.0,13968.0,13314.0,93
SC38,2024-05-08,7010,7010.0,7048.0,6853.0,94
SC38,2024-05-09,5674,5674.0,5743.0,6068.0,95
SC38,2024-05-10,5393,5393.0,5528.0,5498.0,96
SC38,2024-05-11,4989,4989.0,5419.0,5318.0,97
SC38,2024-05-12,5139,5139.0,5420.0,5300.0,98
SC38,2024-05-13,5339,5339.0,5021.0,5014.0,99
SC38,2024-05-14,5395,5395.0,5694.0,5237.0,100
SC38,2024-05-15,4768,4768.0,4420.0,4767.0,101
SC38,2024-05-16,6938,6938.0,6497.0,7128.0,102
SC38,2024-05-17,13808,13808.0,13732.0,13912.0,103
SC38,2024-05-18,7509,7509.0,7761.0,7188.0,104
SC38,2024-05-19,4196,4196.0,4015.0,4251.0,105
SC38,2024-05-20,3416,3416.0,3733.0,3011.0,106
SC38,2024-05-21,3394,3394.0,3668.0,3012.0,107
SC38,2024-05-22,3579,3579.0,4051.0,3967.0,108
SC38,2024-05-23,3408,3408.0,3044.0,3340.0,109
SC38,2024-05-24,3380,3380.0,3566.0,2894.0,110
SC38,2024-05-25,3469,3469.0,3808.0,3154.0,111
